ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
1436	"Celsr2"	"Celsr2"	chr3	-	108390847	108392658	108390847	108392516	108393010	108393245
1437	"1700023L04Rik"	"1700023L04Rik"	chr6	+	29993007	29993531	29993011	29993531	29985328	29985466
1438	"Ccnd3"	"Ccnd3"	chr17	+	47593608	47593852	47593653	47593852	47578708	47578773
1439	"Strip2"	"Strip2"	chr6	+	29931763	29931829	29931767	29931829	29931119	29931355
1440	"Strip2"	"Strip2"	chr6	+	29955431	29955636	29955515	29955636	29953348	29953453
1441	"Tmbim7"	"Tmbim7"	chr5	+	3666794	3666885	3666836	3666885	3665279	3665333
1442	"Cux1"	"Cux1"	chr5	-	136326749	136326938	136326749	136326932	136332623	136332728
1443	"Cux1"	"Cux1"	chr5	-	136312642	136313314	136312642	136313008	136314306	136314403
1444	"Pdlim5"	"Pdlim5"	chr3	-	142312122	142312541	142312122	142312214	142314405	142314448
1445	"Heph"	"Heph"	chrX	+	96497847	96498056	96497973	96498056	96486226	96486358
1446	"Heph"	"Heph"	chrX	+	96573567	96574484	96573570	96574484	96570979	96571024
1447	"Nxf2"	"Nxf2"	chrX	-	134949686	134949884	134949686	134949866	134950346	134950419
1448	"Serf2"	"Serf2"	chr2	+	121450587	121453420	121450697	121453420	121449974	121450083
1449	"Serf2"	"Serf2"	chr2	+	121450587	121453420	121450720	121453420	121449974	121450083
1450	"Serf2"	"Serf2"	chr2	+	121450697	121453420	121450720	121453420	121449974	121450083
1451	"Ccdc83"	"Ccdc83"	chr7	-	90240245	90240337	90240245	90240332	90244036	90244204
1452	"Cpsf1"	"Cpsf1"	chr15	-	76595807	76595932	76595807	76595907	76596008	76596147
1453	"Chrd"	"Chrd"	chr16	+	20733464	20733634	20733530	20733634	20733126	20733295
1454	"Syt1"	"Syt1"	chr10	-	108636550	108636673	108636550	108636664	108642213	108642398
1455	"Rit1"	"Rit1"	chr3	+	88717572	88717658	88717601	88717658	88717325	88717470
1456	"Ccl20"	"Ccl20"	chr1	+	83117795	83117910	83117798	83117910	83116765	83116902
1457	"Nucb1"	"Nucb1"	chr7	-	45494116	45494213	45494116	45494201	45494617	45494788
1458	"Pias2"	"Pias2"	chr18	+	77152614	77155708	77152640	77155708	77150060	77150098
1459	"Tbpl2"	"Tbpl2"	chr2	-	24076003	24076101	24076003	24076098	24087126	24087294
1460	"Arhgap1"	"Arhgap1"	chr2	+	91651748	91651823	91651763	91651823	91650117	91650252
1461	"Arhgap1"	"Arhgap1"	chr2	+	91654042	91654207	91654072	91654207	91650117	91650252
1462	"Arhgap1"	"Arhgap1"	chr2	+	91654042	91654207	91654072	91654207	91651763	91651823
1463	"Scn10a"	"Scn10a"	chr9	-	119633740	119633881	119633740	119633878	119635442	119635895
1464	"Egflam"	"Egflam"	chr15	-	7289783	7289950	7289783	7289945	7303924	7304060
1465	"Kcne3"	"Kcne3"	chr7	+	100181135	100181274	100181150	100181274	100178682	100178766
1466	"Kcne3"	"Kcne3"	chr7	+	100182681	100182823	100182732	100182823	100181135	100181274
1467	"Kif1b"	"Kif1b"	chr4	-	149257869	149258081	149257869	149258003	149262135	149262278
1468	"Epb4.1l1"	"Epb4.1l1"	chr2	+	156510732	156510881	156510735	156510881	156509131	156509307
1469	"Hsd3b3"	"Hsd3b3"	chr3	-	98753310	98753516	98753310	98753463	98762293	98762353
1470	"Mpl"	"Mpl"	chr4	-	118455644	118455943	118455644	118455763	118456675	118456854
1471	"Bmp1"	"Bmp1"	chr14	-	70486146	70486930	70486146	70486272	70490019	70490200
1472	"Bmp1"	"Bmp1"	chr14	-	70507998	70508214	70507998	70508177	70508455	70508573
1473	"5430405H02Rik"	"5430405H02Rik"	chr2	-	156853430	156854304	156853430	156854018	156862598	156862945
1474	"Ppp1r1c"	"Ppp1r1c"	chr2	+	79709898	79709959	79709903	79709959	79707779	79708254
1475	"Ptx4"	"Ptx4"	chr17	+	25122693	25123348	25122783	25123348	25120759	25120991
1476	"Papd5"	"Papd5"	chr8	+	88199930	88200502	88199956	88200502	88199212	88199313
1477	"Arc"	"Arc"	chr15	-	74670179	74670319	74670179	74670316	74670564	74672570
1478	"Picalm"	"Picalm"	chr7	+	90191140	90191272	90191155	90191272	90189149	90189257
1479	"Picalm"	"Picalm"	chr7	+	90191140	90191272	90191155	90191272	90182218	90182368
1480	"Dusp27"	"Dusp27"	chr1	-	166127069	166127203	166127069	166127199	166127791	166127898
1481	"Gfm2"	"Gfm2"	chr13	+	97145646	97145704	97145652	97145704	97143007	97143092
1482	"Prph"	"Prph"	chr15	+	99058601	99058978	99058604	99058978	99057815	99057895
1483	"Dlk1"	"Dlk1"	chr12	+	109460045	109463336	109460111	109463336	109459606	109459892
1484	"Hdac9"	"Hdac9"	chr12	-	34433080	34433231	34433080	34433222	34437136	34437378
1485	"Dab2ip"	"Dab2ip"	chr2	+	35729110	35730994	35730423	35730994	35728057	35728128
1486	"Dok5"	"Dok5"	chr2	+	170870810	170870931	170870816	170870931	170841419	170841555
1487	"Tctex1d1"	"Tctex1d1"	chr4	+	102988523	102988673	102988555	102988673	102986378	102986586
1488	"Tfcp2"	"Tfcp2"	chr15	-	100513080	100513171	100513080	100513165	100514028	100514122
1489	"Prkd3"	"Prkd3"	chr17	-	78962526	78962579	78962526	78962576	78966174	78966451
1490	"Pkd1l3"	"Pkd1l3"	chr8	+	109628635	109628812	109628695	109628812	109626750	109626882
1491	"Shd"	"Shd"	chr17	+	55972784	55972893	55972787	55972893	55971370	55971717
1492	"Dync1i1"	"Dync1i1"	chr6	+	5769700	5769791	5769733	5769791	5767029	5767144
1493	"Dync1i1"	"Dync1i1"	chr6	+	5769649	5769791	5769733	5769791	5767029	5767144
1494	"Dync1i1"	"Dync1i1"	chr6	+	5769649	5769791	5769700	5769791	5767029	5767144
1495	"Tor2a"	"Tor2a"	chr2	+	32758670	32758936	32758756	32758936	32757233	32757450
1496	"Prpf19"	"Prpf19"	chr19	+	10898925	10899124	10898982	10899124	10897816	10897893
1497	"Slco1c1"	"Slco1c1"	chr6	+	141567453	141567571	141567456	141567571	141564514	141564579
1498	"Apobec1"	"Apobec1"	chr6	-	122591086	122591260	122591086	122591204	122596631	122596777
1499	"Agbl4"	"Agbl4"	chr4	+	111657091	111657519	111657157	111657519	111656325	111656422
