"unique_NM","gene","code"
"NM_031173","Cacnb1",1000
"NM_001159319","Cacnb1",10
"NM_001282978","Cacnb1",109
"NM_001159320","Cacnb1",1000
"NM_023116","Cacnb2",0
"NM_001252533","Cacnb2",0
"NR_045533","Cacnb2",0
"NM_001044741","Cacnb3",11
"NM_007581","Cacnb3",11
"NM_001286226","Cacnb3",90
"NM_146123","Cacnb4",91
"NM_001037099","Cacnb4",1
"NM_001285426","Cacnb4",1
"NM_001285427","Cacnb4",11
"NM_001285428","Cacnb4",1
"NM_007582","Cacng1",0
"NM_007583","Cacng2",0
"NM_019430","Cacng3",0
"NM_019431","Cacng4",0
"NM_080644","Cacng5",0
"NM_001199301","Cacng5",0
"NM_133183","Cacng6",0
"NM_133189","Cacng7",0
"NM_133190","Cacng8",1
"NM_027381","Cactin",0
"NM_030197","Cacul1",1
"NM_001172097","Cacul1",90
"NM_001172096","Cacul1",19
"NM_009786","Cacybp",0
"NM_001289523","Cad",991
"NM_001289522","Cad",99
"NM_023525","Cad",319
"NM_001025600","Cadm1",9009
"NM_207676","Cadm1",1090
"NM_207675","Cadm1",110
"NM_018770","Cadm1",901
"NM_178721","Cadm2",1
"NM_001145977","Cadm2",9
"NM_053199","Cadm3",0
"NM_153112","Cadm4",0
"NM_012061","Cadps",190110
"NM_001042617","Cadps",10111
"NM_001252110","Cadps2",9110
"NM_001252106","Cadps2",9911
"NM_001252105","Cadps2",9191
"NM_153163","Cadps2",1191
"NM_001252107","Cadps2",100
"NM_001252108","Cadps2",0
"NM_001252109","Cadps2",0
"NM_027724","Cage1",1
"NM_009788","Calb1",0
"NM_007586","Calb2",0
"NM_001289444","Calca",30
"NM_001033954","Calca",91
"NM_007587","Calca",91
"NM_054084","Calcb",1
"NM_026192","Calcoco1",0
"NM_001271018","Calcoco2",0
"NM_001042725","Calcr",19
"NM_007588","Calcr",11
"NM_018782","Calcrl",1
"NM_145575","Cald1",0
"NM_001081271","Calhm1",0
"NM_133746","Calhm2",0
"NM_009790","Calm1",1
"NM_007589","Calm2",1
"NM_007590","Calm3",0
"NM_020036","Calm4",0
"NM_001008706","Calm5",0
"NM_027416","Calml3",0
"NM_001102468","Calml4",91010
"NM_138304","Calml4",10000
"NM_181045","Caln1",0
"NM_021371","Caln1",0
"NM_007591","Calr",1
"NM_028500","Calr3",1
"NM_029782","Calr3",1
"NM_001285895","Calr4",0
"NM_001285896","Calr4",0
"NM_001285897","Calr4",0
"NM_001285898","Calr4",0
"NM_001033226","Calr4",0
"NM_007594","Calu",2
"NM_184053","Calu",2
"NM_001285412","Calu",9
"NM_001190386","Caly",9
"NM_026769","Caly",9
"NM_001190385","Caly",4
"NM_133926","Camk1",0
"NM_001290375","Camk1d",91
"NM_177343","Camk1d",31
"NM_001290374","Camk1d",99
"NM_001290376","Camk1d",31
"NM_144817","Camk1g",0
"NM_177407","Camk2a",0
"NM_001286809","Camk2a",9
"NM_009792","Camk2a",1
"NM_001174054","Camk2b",1109
"NM_001174053","Camk2b",9991
"NM_007595","Camk2b",1919
"NM_023813","Camk2d",9
"NM_001025438","Camk2d",1
"NM_001025439","Camk2d",9
"NM_001039139","Camk2g",901
"NM_001039138","Camk2g",191
"NM_178597","Camk2g",11
"NM_025451","Camk2n1",0
"NM_028420","Camk2n2",0
"NM_009793","Camk4",0
"NM_018883","Camkk1",0
"NM_001199676","Camkk2",11
"NM_145358","Camkk2",91
"NM_028576","Camkmt",1
"NM_145621","Camkv",0
"NM_007596","Caml",0
"NM_009921","Camp",0
"NM_001276361","Camsap1",10
"NM_001276359","Camsap1",99
"NM_001276360","Camsap1",1
"NM_001081360","Camsap2",0
"NM_001163749","Camsap3",1
"NM_027171","Camsap3",1
"NM_001081557","Camta1",111
"NM_001195565","Camta1",10
"NM_001190379","Camta2",999
"NM_178116","Camta2",2119
"NM_001190376","Camta2",9911
"NM_001190378","Camta2",9991
"NM_027994","Cand1",1
"NM_025958","Cand2",0
"NM_029502","Cant1",29
"NM_001025618","Cant1",909
"NM_001267591","Cant1",9
"NM_001025617","Cant1",399
"NM_001267592","Cant1",391
"NM_001110500","Canx",9
"NM_001110499","Canx",0
"NM_007597","Canx",3
"NM_007598","Cap1",1
"NM_026056","Cap2",0
"NM_007599","Capg",11
"NM_001271415","Capg",111
"NM_001042534","Capg",11
"NM_001271395","Capg",11
"NM_007600","Capn1",0
"NM_001110504","Capn1",0
"NM_011796","Capn10",0
"NM_001013767","Capn11",0
"NM_001110807","Capn12",0
"NM_001033444","Capn13",0
"NM_015830","Capn15",1
"NM_009794","Capn2",0
"NM_001177799","Capn3",9
"NM_007601","Capn3",1
"NM_001109761","Capn3",9
"NM_007602","Capn5",0
"NM_007603","Capn6",0
"NM_009796","Capn7",11
"NM_001145806","Capn8",0
"NM_130890","Capn8",0
"NM_023709","Capn9",0
"NM_009795","Capns1",1
"NM_027112","Capns2",0
"NM_001111290","Caprin1",911
"NM_001111289","Caprin1",211
"NM_016739","Caprin1",211
"NM_001111292","Caprin1",211
"NM_001111291","Caprin1",211
"NM_181541","Caprin2",1
"NM_178278","Caps2",0
"NM_029341","Capsl",1
"NM_009797","Capza1",0
"NM_007604","Capza2",0
"NM_007605","Capza3",0
"NM_001037761","Capzb",1
"NM_009798","Capzb",9
"NM_001271405","Capzb",9
"NM_001271406","Capzb",9
"NM_009799","Car1",0
"NM_001083957","Car1",0
"NM_028296","Car10",0
"NM_009800","Car11",0
"NM_178396","Car12",0
"NM_024495","Car13",0
"NM_011797","Car14",0
"NM_030558","Car15",0
"NM_009801","Car2",0
"NM_007606","Car3",0
"NM_007607","Car4",0
"NM_007608","Car5a",0
"NM_181315","Car5b",0
"NM_009802","Car6",0
"NM_053070","Car7",0
"NM_007592","Car8",111
"NM_139305","Car9",0
"NM_130859","Card10",0
"NM_175362","Card11",0
"NM_130886","Card14",1001
"NM_001163138","Card6",0
"NM_001037747","Card9",0
"NM_139150","Carf",2900
"NM_001285463","Carf",9111
"NR_104344","Carf",9900
"NM_001285473","Carf",9900
"NM_025821","Carhsp1",0
"NM_001190357","Carkd",11
"NM_026995","Carkd",11
"NM_021531","Carm1",1
"NM_153141","Carm1",9
"NM_134148","Carns1",1
"NM_001252593","Cars",9
"NM_013742","Cars",1
"NM_024248","Cars2",0
"NM_001081493","Cartpt",9
"NM_013732","Cartpt",2
"NM_177222","Casc1",0
"NM_138660","Casc3",0
"NM_001205370","Casc4",191
"NM_177054","Casc4",911
"NM_199038","Casc4",991
"NM_001205369","Casc4",111
"NM_001205371","Casc4",110
"NM_029617","Casc5",1
"NM_145398","Casd1",0
"NM_009806","Cask",209910
"NM_001284505","Cask",201901
"NM_001284503","Cask",201101
"NM_001284504","Cask",990990
"NM_027937","Caskin1",0
"NM_080643","Caskin2",0
"NM_009807","Casp1",111
"NM_009808","Casp12",0
"NM_009809","Casp14",0
"NM_007610","Casp2",0
"NM_009810","Casp3",0
"NM_001284409","Casp3",0
"NM_007609","Casp4",110
"NM_009811","Casp6",0
"NM_007611","Casp7",0
"NM_009812","Casp8",10
"NM_001277926","Casp8",11
"NM_001080126","Casp8",19
"NM_001122978","Casp8ap2",9
"NM_011997","Casp8ap2",3
"NM_015733","Casp9",1
"NM_001277932","Casp9",9
"NM_009813","Casq1",0
"NM_009814","Casq2",0
"NM_013803","Casr",0
"NM_001276422","Cass4",90
"NM_001080820","Cass4",11
"NM_001276423","Cass4",91
"NM_009817","Cast",1
"NM_001159344","Casz1",1
"NM_027195","Casz1",1
"NM_009804","Cat",1
"NM_001033345","Catip",0
"NM_139301","Catsper1",0
"NM_153075","Catsper2",11
"NM_001252488","Catsper3",99
"NM_029772","Catsper3",902
"NM_001252487","Catsper3",220
"NM_001130030","Catsper4",0
"NM_177866","Catsper4",0
"NM_173023","Catsperb",0
"NM_175350","Catsperd",11
"NM_001164658","Catsperg1",11101
"NM_029714","Catsperg2",0
"NM_007616","Cav1",0
"NM_001243064","Cav1",0
"NM_001277756","Cav2",0
"NM_016900","Cav2",0
"NM_007617","Cav3",0
"NM_001285446","Cbfa2t2",0
"NM_172860","Cbfa2t2",0
"NM_009823","Cbfa2t2",0
"NM_001109873","Cbfa2t3",1
"NM_009824","Cbfa2t3",1
"NM_177289","Cbfa2t3",9
"NM_001161456","Cbfb",919009
"NM_022309","Cbfb",919011
"NM_001161458","Cbfb",391001
"NM_001161457","Cbfb",99001
"NM_007619","Cbl",0
"NM_001033238","Cblb",0
"NM_023224","Cblc",11
"NM_001161844","Cblc",90
"NM_001253848","Cbll1",9
"NM_001253847","Cbll1",4
"NM_134048","Cbll1",4
"NM_019626","Cbln1",0
"NM_172633","Cbln2",0
"NM_019820","Cbln3",0
"NM_175631","Cbln4",0
"NM_007620","Cbr1",0
"NM_007621","Cbr2",11
"NM_173047","Cbr3",0
"NM_145595","Cbr4",1
"NM_178224","Cbs",9
"NM_001271353","Cbs",9
"NM_144855","Cbs",1
"NM_146097","Cbwd1",91
"NR_033744","Cbwd1",31
"NM_007622","Cbx1",1
"NM_007623","Cbx2",0
"NM_007624","Cbx3",0
"NM_007625","Cbx4",0
"NM_007626","Cbx5",9
"NM_001110216","Cbx5",1
"NM_001076789","Cbx5",0
"NM_028763","Cbx6",0
"NM_144811","Cbx7",0
"NM_013926","Cbx8",0
"NM_028634","Cby1",0
"NM_145970","Cc2d1a",0
"NM_177045","Cc2d1b",1
"NM_172274","Cc2d2a",11
"NM_026201","Ccar1",111
"NM_146055","Ccar2",1
"NM_178793","Ccbe1",0
"NM_172404","Ccbl1",10001
"NM_173763","Ccbl2",11
"NM_029339","Ccdc101",0
"NM_001033533","Ccdc102a",0
"NM_028492","Ccdc103",0
"NM_025740","Ccdc104",11
"NM_027630","Ccdc105",0
"NM_001290429","Ccdc106",0
"NM_001290432","Ccdc106",9
"NM_146178","Ccdc106",4
"NM_001037913","Ccdc107",0
"NM_001039495","Ccdc108",0
"NM_025779","Ccdc109b",110
"NR_029424","Ccdc11",1
"NM_028948","Ccdc11",9
"NM_001033246","Ccdc110",0
"NM_001160399","Ccdc112",0
"NM_172914","Ccdc113",0
"NM_001033243","Ccdc114",1
"NM_027159","Ccdc115",0
"NM_029779","Ccdc116",0
"NM_001164606","Ccdc116",0
"NM_134033","Ccdc117",0
"NM_028312","Ccdc12",1
"NM_207202","Ccdc120",1
"NM_207280","Ccdc121",0
"NM_175369","Ccdc122",1
"NM_026964","Ccdc124",0
"NM_001168386","Ccdc125",99
"NM_183115","Ccdc125",11
"NM_175098","Ccdc126",0
"NM_001168658","Ccdc127",0
"NM_001168659","Ccdc127",0
"NM_024201","Ccdc127",0
"NM_001081665","Ccdc129",0
"NM_028384","Ccdc13",0
"NM_026350","Ccdc130",1
"NM_001167751","Ccdc132",110
"NM_024260","Ccdc132",9111
"NM_001167750","Ccdc132",2111
"NM_172428","Ccdc134",1
"NM_001042715","Ccdc135",1
"NM_001201378","Ccdc136",9
"NM_145574","Ccdc136",1
"NM_152807","Ccdc137",0
"NM_001162956","Ccdc138",11
"NM_172824","Ccdc14",0
"NM_001025576","Ccdc141",1
"NM_001081266","Ccdc142",0
"NM_178418","Ccdc144b",0
"NM_029195","Ccdc146",1
"NM_001163267","Ccdc147",0
"NM_001001178","Ccdc148",0
"NM_001256059","Ccdc149",0
"NM_001081429","Ccdc15",0
"NM_030025","Ccdc150",0
"NM_001163787","Ccdc151",0
"NM_029939","Ccdc151",0
"NM_001166063","Ccdc152",1
"NM_001081369","Ccdc153",1
"NM_001079929","Ccdc154",11
"NM_201374","Ccdc155",1
"NM_177616","Ccdc157",11
"NM_001164620","Ccdc157",91
"NM_177230","Ccdc158",0
"NM_025977","Ccdc159",91
"NM_001164614","Ccdc159",31
"NM_001034059","Ccdc160",0
"NM_001177571","Ccdc162",11
"NM_026714","Ccdc163",0
"NM_146059","Ccdc166",9
"NM_001163518","Ccdc166",4
"NM_001163741","Ccdc167",0
"NM_026782","Ccdc167",0
"NM_001290138","Ccdc169",999
"NM_177203","Ccdc169",9999
"NR_110776","Ccdc169",9199
"NM_001290141","Ccdc169",3999
"NR_110780","Ccdc169",919
"NR_110781","Ccdc169",911
"NM_001037916","Ccdc17",1
"NM_001195672","Ccdc170",0
"NM_001081012","Ccdc171",11
"NM_029372","Ccdc172",0
"NM_001077684","Ccdc173",1
"NM_172730","Ccdc174",0
"NM_028687","Ccdc175",0
"NM_028377","Ccdc176",0
"NM_001008423","Ccdc177",0
"NM_027616","Ccdc178",0
"NM_028481","Ccdc18",11
"NM_029115","Ccdc181",1
"NM_029859","Ccdc183",0
"NM_177716","Ccdc184",0
"NM_001033547","Ccdc185",0
"NM_027972","Ccdc19",0
"NM_138603","Ccdc22",1
"NM_024462","Ccdc23",0
"NM_001038998","Ccdc23",0
"NM_001034876","Ccdc24",0
"NM_145944","Ccdc25",0
"NM_001033455","Ccdc27",0
"NM_144820","Ccdc28a",1
"NM_025455","Ccdc28b",0
"NM_028804","Ccdc3",0
"NM_028506","Ccdc30",0
"NM_029286","Ccdc30",30
"NM_001270435","Ccdc30",90
"NM_001270446","Ccdc30",0
"NM_028857","Ccdc30",9
"NM_028698","Ccdc30",1
"NM_199310","Ccdc32",0
"NM_001166282","Ccdc33",1001919
"NM_029212","Ccdc33",11191
"NM_026613","Ccdc34",1
"NR_040508","Ccdc34os",0
"NM_001135198","Ccdc36",0
"NM_173775","Ccdc37",0
"NM_175488","Ccdc38",0
"NM_026222","Ccdc39",1
"NM_175430","Ccdc40",0
"NM_177779","Ccdc42",0
"NM_001195094","Ccdc42b",0
"NM_025918","Ccdc43",0
"NM_026009","Ccdc47",11
"NM_001025615","Ccdc50",199
"NM_026202","Ccdc50",119
"NM_001289436","Ccdc50",111
"NM_025689","Ccdc51",0
"NM_001122960","Ccdc53",0
"NM_026070","Ccdc53",0
"NM_027487","Ccdc53",0
"NM_027046","Ccdc54",0
"NM_001012309","Ccdc55",0
"NM_027745","Ccdc57",1
"NM_198645","Ccdc58",10
"NM_001159421","Ccdc58",91
"NM_001159422","Ccdc58",0
"NM_025602","Ccdc59",0
"NM_001111121","Ccdc6",0
"NM_177759","Ccdc60",0
"NM_001033314","Ccdc61",0
"NM_001134767","Ccdc62",0
"NM_183307","Ccdc63",920
"NM_001289811","Ccdc63",991
"NM_001289809","Ccdc63",299
"NM_001080808","Ccdc64",0
"NM_153784","Ccdc64b",0
"NM_153518","Ccdc65",0
"NM_177111","Ccdc66",1
"NM_181816","Ccdc67",1
"NM_201362","Ccdc68",0
"NM_177471","Ccdc69",0
"NM_029061","Ccdc7",0
"NM_001197041","Ccdc7",0
"NM_026459","Ccdc70",0
"NM_133744","Ccdc71",0
"NM_001162903","Ccdc71l",0
"NM_177600","Ccdc73",0
"NM_001166164","Ccdc74a",0
"NM_026028","Ccdc77",211
"NR_045558","Ccdc77",999
"NM_001165929","Ccdc78",0
"NM_180958","Ccdc79",0
"NM_001101535","Ccdc8",0
"NM_026439","Ccdc80",0
"NM_001162979","Ccdc81",0
"NM_025534","Ccdc82",1
"NM_183293","Ccdc83",0
"NM_029256","Ccdc83",0
"NR_111924","Ccdc83",0
"NM_201372","Ccdc84",0
"NM_181577","Ccdc85a",1
"NM_001166661","Ccdc85a",19
"NM_001166662","Ccdc85a",0
"NM_001243307","Ccdc85b",9
"NM_198616","Ccdc85b",4
"NM_001159910","Ccdc85c",1
"NM_023731","Ccdc86",0
"NM_207268","Ccdc87",0
"NM_176841","Ccdc88a",100111
"NM_001081291","Ccdc88b",0
"NM_026681","Ccdc88c",1
"NM_027298","Ccdc89",0
"NM_001136471","Ccdc9",0
"NM_172297","Ccdc9",0
"NM_025515","Ccdc90b",1
"NM_001162918","Ccdc90b",9
"NM_025911","Ccdc91",1
"NM_144819","Ccdc92",0
"NM_001025156","Ccdc93",0
"NM_029955","Ccdc93",0
"NM_028381","Ccdc94",1
"NM_025725","Ccdc96",0
"NM_028771","Ccdc97",0
"NM_025724","Ccer1",0
"NM_146248","Cchcr1",1
"NM_001002787","Ccin",0
"NM_001284508","Cck",1
"NM_031161","Cck",9
"NM_009827","Cckar",0
"NM_007627","Cckbr",0
"NM_011329","Ccl1",0
"NM_011330","Ccl11",1
"NM_011331","Ccl12",0
"NM_011332","Ccl17",0
"NM_011888","Ccl19",1
"NM_011888_1","Ccl19",0
"NM_011333","Ccl2",0
"NM_016960","Ccl20",0
"NM_001159738","Ccl20",0
"NM_011124_1","Ccl21a",1
"NM_011124","Ccl21a",0
"NM_011335","Ccl21b",0
"NM_011335_1","Ccl21b",0
"NM_011335_2","Ccl21b",0
"NM_011335_5","Ccl21b",0
"NM_011335_6","Ccl21b",0
"NM_011335_3","Ccl21b",0
"NM_011335_4","Ccl21b",0
"NM_023052_2","Ccl21c",0
"NM_023052_3","Ccl21c",0
"NM_023052_4","Ccl21c",0
"NM_023052_5","Ccl21c",0
"NM_023052_6","Ccl21c",0
"NM_023052","Ccl21c",0
"NM_023052_1","Ccl21c",0
"NM_009137","Ccl22",0
"NM_019577","Ccl24",0
"NR_033527","Ccl25",0
"NM_009138","Ccl25",1
"NM_001013412","Ccl26",0
"NM_001048179","Ccl27a",0
"NM_011336","Ccl27a",0
"NM_001164044","Ccl27a",0
"NM_001164045","Ccl27a",0
"NM_001199961_2","Ccl27b",0
"NM_001199960_3","Ccl27b",0
"NM_001199959","Ccl27b",0
"NM_001199961","Ccl27b",0
"NM_001199960","Ccl27b",0
"NM_001199959_1","Ccl27b",0
"NM_001199959_2","Ccl27b",0
"NM_001199961_1","Ccl27b",0
"NM_001199960_1","Ccl27b",0
"NM_001199960_2","Ccl27b",0
"NM_001199959_3","Ccl27b",0
"NM_020279","Ccl28",0
"NM_011337","Ccl3",0
"NM_013652","Ccl4",0
"NM_013653","Ccl5",0
"NM_009139","Ccl6",0
"NM_013654","Ccl7",0
"NM_021443","Ccl8",0
"NM_011338","Ccl9",0
"NM_001190343","Ccm2",9
"NM_146014","Ccm2",1
"NM_001190344","Ccm2",0
"NM_145536","Ccm2l",0
"NM_007628","Ccna1",0
"NM_009828","Ccna2",0
"NM_172301","Ccnb1",0
"NM_001111119","Ccnb1ip1",0
"NM_007630","Ccnb2",0
"NM_183015","Ccnb3",0
"NM_001122982","Ccnc",1
"NM_001290420","Ccnc",1
"NM_001290422","Ccnc",11
"NM_016746","Ccnc",91
"NM_007631","Ccnd1",0
"NM_009829","Ccnd2",0
"NM_001081636","Ccnd3",2
"NM_001081635","Ccnd3",9
"NM_007632","Ccnd3",0
"NM_010761","Ccndbp1",11
"NM_007633","Ccne1",1
"NM_001037134","Ccne2",0
"NM_009830","Ccne2",0
"NM_001282943","Ccne2",0
"NM_007634","Ccnf",0
"NM_009831","Ccng1",1
"NM_007635","Ccng2",1
"NM_023243","Ccnh",0
"NM_017367","Ccni",0
"NM_172839","Ccnj",0
"NM_001045530","Ccnjl",0
"NM_009832","Ccnk",11
"NM_019937","Ccnl1",0
"NM_207678","Ccnl2",1
"NM_001081062","Ccno",1
"NM_009833","Ccnt1",1
"NM_028399","Ccnt2",11
"NM_026484","Ccny",1
"NM_001097644","Ccnyl1",1
"NM_182995","Ccp110",10
"NM_001286544","Ccpg1",32
"NM_028181","Ccpg1",92
"NM_001114328","Ccpg1",2
"NM_001286546","Ccpg1",9
"NM_001286545","Ccpg1",2
"NM_001198789","Ccpg1os",0
"NM_009912","Ccr1",0
"NM_007721","Ccr10",0
"NM_007718","Ccr1l1",0
"NM_009915","Ccr2",0
"NM_009914","Ccr3",0
"NM_009916","Ccr4",0
"NM_009917","Ccr5",0
"NM_001190333","Ccr6",0
"NM_009835","Ccr6",1000100001
"NM_001190334","Ccr6",100010009
"NM_001190336","Ccr6",901000090
"NM_001190335","Ccr6",10090900
"NM_001190337","Ccr6",99009000
"NM_001190338","Ccr6",0
"NM_007719","Ccr7",0
"NM_007720","Ccr8",0
"NM_009913","Ccr9",9
"NM_001166625","Ccr9",1
"NM_017466","Ccrl2",0
"NM_009834","Ccrn4l",0
"NM_016892","Ccs",0
"NM_028536","Ccsap",0
"NM_001164316","Ccser1",9
"NM_183310","Ccser1",3
"NM_027045","Ccser2",1100
"NM_028407","Ccser2",1910
"NM_007636","Cct2",0
"NM_009836","Cct3",11
"NM_009837","Cct4",1
"NM_007637","Cct5",0
"NM_009838","Cct6a",0
"NM_001291242","Cct6b",31
"NM_009839","Cct6b",91
"NM_007638","Cct7",1
"NM_009840","Cct8",0
"NM_198621","Cct8l1",0
"NM_177682","Ccz1",11
"NM_001167906","Cd101",0
"NM_001099332","Cd101",0
"NM_153098","Cd109",0
"NM_009841","Cd14",0
"NM_001111049","Cd151",910
"NM_009842","Cd151",301
"NM_001111050","Cd151",0
"NM_001163497","Cd160",9
"NM_018767","Cd160",1
"NM_001163496","Cd160",1
"NM_001170395","Cd163",2
"NM_053094","Cd163",9
"NM_172909","Cd163l1",0
"NM_016898","Cd164",110
"NM_027152","Cd164l2",1
"NM_026862","Cd177",0
"NM_008533","Cd180",0
"NM_009844","Cd19",0
"NM_007639","Cd1d1",0
"NM_001289449","Cd1d2",9
"NR_038188","Cd1d2",3
"NM_007640","Cd1d2",3
"NM_013486","Cd2",0
"NM_010818","Cd200",1
"NM_021325","Cd200r1",0
"NM_206535","Cd200r2",0
"NM_001128133","Cd200r3",9
"NM_001128132","Cd200r3",1
"NM_027578","Cd200r3",9
"NM_029018","Cd200r3",1
"NM_207244","Cd200r4",0
"NM_144943","Cd207",0
"NM_133238","Cd209a",0
"NM_001037800","Cd209b",199
"NM_026972","Cd209b",191
"NR_104430","Cd209b",991
"NM_001287211","Cd209b",119
"NM_130903","Cd209c",0
"NM_130904","Cd209d",0
"NM_130905","Cd209e",0
"NM_026956","Cd209f",1
"NM_027343","Cd209g",0
"NM_001043317","Cd22",999
"NR_102723","Cd22",392
"NM_009845","Cd22",990
"NR_102722","Cd22",929
"NM_178687","Cd226",1
"NM_001039149","Cd226",9
"NM_018729","Cd244",0
"NR_103716","Cd247",319
"NM_031162","Cd247",0
"NM_001113393","Cd247",991
"NM_001113391","Cd247",0
"NM_001113392","Cd247",99
"NM_054042","Cd248",0
"NM_009846","Cd24a",0
"NM_001286753","Cd27",19
"NM_001033126","Cd27",1
"NM_001042564","Cd27",90
"NM_021893","Cd274",1
"NM_133983","Cd276",0
"NM_007642","Cd28",0
"NM_009847","Cd2ap",0
"NM_001285907","Cd2bp2",33
"NM_027353","Cd2bp2",0
"NM_001285906","Cd2bp2",390
"NM_001285905","Cd2bp2",909
"NM_170758","Cd300a",1
"NM_199225","Cd300c",0
"NM_172050","Cd300e",0
"NM_199221","Cd300lb",0
"NM_145437","Cd300ld",0
"NM_145634","Cd300lf",9
"NM_001169153","Cd300lf",2
"NM_027987","Cd300lg",990
"NM_001160713","Cd300lg",209
"NM_001160712","Cd300lg",9010
"NM_001160711","Cd300lg",2001
"NM_199201","Cd300lh",0
"NM_199201_1","Cd300lh",0
"NM_001290660","Cd302",1
"NM_025422","Cd302",9
"NM_019421","Cd320",0
"NM_001111058","Cd33",1
"NM_021293","Cd33",9
"NM_133654","Cd34",9
"NM_001111059","Cd34",2
"NM_001159558","Cd36",10
"NM_007643","Cd36",0
"NM_001159555","Cd36",0
"NM_001159556","Cd36",9
"NM_001159557","Cd36",1
"NM_001290804","Cd37",9
"NM_001290802","Cd37",1
"NM_007645","Cd37",0
"NM_007646","Cd38",0
"NM_013487","Cd3d",0
"NM_007648","Cd3e",0
"NM_145822","Cd3eap",0
"NM_009850","Cd3g",0
"NM_013488","Cd4",0
"NM_170704","Cd40",9.009e+10
"NR_027852","Cd40",44210010900
"NM_170702","Cd40",990100190
"NM_011611","Cd40",9990000010
"NM_170703","Cd40",9000000001
"NM_011616","Cd40lg",0
"NM_001177786","Cd44",9000100
"NM_001039151","Cd44",0
"NM_001177787","Cd44",900
"NM_001177785","Cd44",91001
"NM_001039150","Cd44",900010
"NM_009851","Cd44",1001
"NM_010778","Cd46",0
"NM_010581","Cd47",11
"NM_007649","Cd48",0
"NM_007650","Cd5",0
"NM_013706","Cd52",0
"NM_007651","Cd53",0
"NM_010016","Cd55",0
"NM_001111060","Cd59a",1
"NM_007652","Cd59a",9
"NM_181858","Cd59b",0
"NM_009690","Cd5l",0
"NM_009852","Cd6",1
"NM_001037801","Cd6",9
"NM_001042580","Cd63",1
"NM_001282966","Cd63",1
"NM_007653","Cd63",1
"NR_110993","Cd68",9
"NM_001291058","Cd68",901
"NM_009853","Cd68",310
"NM_001033122","Cd69",0
"NM_009854","Cd7",0
"NM_011617","Cd70",0
"NM_001110322","Cd72",9010090
"NM_007654","Cd72",9000100
"NM_001110320","Cd72",2100100
"NM_001110321","Cd72",2101910
"NM_001042605","Cd74",110111
"NM_010545","Cd74",900011
"NM_007655","Cd79a",0
"NM_008339","Cd79b",1
"NM_009855","Cd80",1
"NM_133655","Cd81",1
"NM_001271462","Cd82",101000
"NM_001271461","Cd82",101010
"NM_001136055","Cd82",101001
"NM_001271431","Cd82",101009
"NM_001271432","Cd82",111000
"NM_007656","Cd82",191100
"NM_001271430","Cd82",101900
"NM_009856","Cd83",0
"NM_001289915","Cd83",0
"NM_013489","Cd84",0
"NM_001252472","Cd84",0
"NM_001289470","Cd84",0
"NM_019388","Cd86",0
"NM_001081110","Cd8a",1
"NM_009857","Cd8a",9
"NM_009858","Cd8b1",0
"NM_007657","Cd9",1
"NM_010740","Cd93",0
"NM_032465","Cd96",0
"NM_001163030","Cd97",91
"NM_011925","Cd97",10
"NM_001163031","Cd97",9
"NM_001163029","Cd97",9
"NM_001199349","Cd99l2",1
"NM_138309","Cd99l2",9
"NM_028176","Cda",0
"NM_001168535","Cdadc1",1
"NM_001168538","Cdadc1",0
"NM_001168537","Cdadc1",0
"NM_027986","Cdadc1",0
"NM_001168536","Cdadc1",0
"NM_026891","Cdan1",0
"NM_133837","Cdc123",110101
"NM_001080818","Cdc14a",1
"NM_001173553","Cdc14a",1
"NM_001122989","Cdc14b",1
"NM_172587","Cdc14b",1
"NM_027276","Cdc16",1
"NM_023223","Cdc20",0
"NM_001281487","Cdc20b",0
"NM_178347","Cdc23",0
"NM_007658","Cdc25a",1
"NM_001111075","Cdc25b",0
"NM_023117","Cdc25b",0
"NM_009860","Cdc25c",1
"NM_139291","Cdc26",1
"NM_145436","Cdc27",911
"NM_001285989","Cdc27",901
"NM_001285988","Cdc27",201
"NM_001285990","Cdc27",219
"NM_177613","Cdc34",1
"NM_016742","Cdc37",0
"NM_025950","Cdc37l1",1
"NM_027879","Cdc40",0
"NM_009861","Cdc42",0
"NM_001243769","Cdc42",0
"NM_001033285","Cdc42bpa",11
"NM_183016","Cdc42bpb",1
"NM_001033342","Cdc42bpg",11
"NM_027219","Cdc42ep1",0
"NM_026772","Cdc42ep2",0
"NM_026514","Cdc42ep3",0
"NM_020006","Cdc42ep4",0
"NM_001163346","Cdc42ep4",0
"NM_021454","Cdc42ep5",0
"NM_172395","Cdc42se1",0
"NM_001038708","Cdc42se1",0
"NM_178626","Cdc42se2",1
"NM_001161623","Cdc45",9
"NM_009862","Cdc45",1
"NM_152810","Cdc5l",0
"NM_001025779","Cdc6",0
"NM_011799","Cdc6",0
"NM_001271568","Cdc7",9009
"NM_001271567","Cdc7",2019
"NM_009863","Cdc7",2011
"NM_001271566","Cdc7",2011
"NM_145991","Cdc73",111
"NM_001110162","Cdca2",0
"NM_175384","Cdca2",0
"NM_013538","Cdca3",0
"NM_028023","Cdca4",0
"NM_026410","Cdca5",0
"NM_025866","Cdca7",0
"NM_146040","Cdca7l",0
"NM_026560","Cdca8",0
"NM_133974","Cdcp1",0
"NM_172873","Cdcp2",0
"NM_009864","Cdh1",1
"NM_009865","Cdh10",0
"NM_009866","Cdh11",0
"NM_001008420","Cdh12",0
"NM_019707","Cdh13",0
