ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
1414	"TRPT1"	"TRPT1"	chr11	-	64224099	64224213	64224099	64224210	64224284	64224341
1415	"SIGMAR1"	"SIGMAR1"	chr9	-	34636996	34637112	34636996	34637089	34637219	34637420
1416	"SIGMAR1"	"SIGMAR1"	chr9	-	34634721	34635858	34634721	34635640	34636996	34637089
1417	"NCR3"	"NCR3"	chr6	-	2844705	2845054	2844705	2844999	2845348	2845456
1418	"NCR3"	"NCR3"	chr6	-	2930775	2931124	2930775	2931069	2931418	2931526
1419	"NCR3"	"NCR3"	chr6	-	2893923	2894272	2893923	2894217	2894566	2894674
1420	"NCR3"	"NCR3"	chr6	-	2836619	2836968	2836619	2836913	2837262	2837370
1421	"NCR3"	"NCR3"	chr6	-	2921461	2921810	2921461	2921755	2922104	2922212
1422	"NCR3"	"NCR3"	chr6	-	3066165	3066514	3066165	3066459	3066808	3066916
1423	"NCR3"	"NCR3"	chr6	-	2888163	2888512	2888163	2888457	2888806	2888914
1424	"NCR3"	"NCR3"	chr6	-	31588882	31589231	31588882	31589176	31589525	31589633
1425	"BRE"	"BRE"	chr2	+	28338449	28338900	28338477	28338900	28298337	28298491
1426	"KREMEN2"	"KREMEN2"	chr16	+	2966641	2966795	2966758	2966795	2966324	2966449
1427	"OTX1"	"OTX1"	chr2	+	63053931	63054198	63054046	63054198	63052879	63053087
1428	"EI24"	"EI24"	chr11	+	125575304	125575408	125575308	125575408	125572457	125572569
1429	"EI24"	"EI24"	chr11	+	125575262	125575408	125575304	125575408	125572457	125572569
1430	"EI24"	"EI24"	chr11	+	125575262	125575408	125575308	125575408	125572457	125572569
1431	"DSCAM"	"DSCAM"	chr21	-	40012415	40013386	40012415	40013332	40042370	40042673
1432	"PHF23"	"PHF23"	chr17	-	7235929	7236767	7235929	7236566	7237384	7237477
1433	"ATXN7L3"	"ATXN7L3"	chr17	-	44196033	44196100	44196033	44196079	44196395	44196418
1434	"VNN3"	"VNN3"	chr6	-	132728740	132728979	132728740	132728933	132734252	132734383
1435	"C11orf30"	"C11orf30"	chr11	+	76459932	76460085	76459935	76460085	76458182	76458358
1436	"PHRF1"	"PHRF1"	chr11	+	111636	111756	111639	111756	111166	111281
1437	"PHRF1"	"PHRF1"	chr11	+	135497	135617	135500	135617	135011	135193
1438	"PHRF1"	"PHRF1"	chr11	+	581961	582081	581964	582081	581491	581606
1439	"PHRF1"	"PHRF1"	chr11	+	605604	605724	605607	605724	605118	605300
1440	"PGBD1"	"PGBD1"	chr6	+	28283755	28284209	28283775	28284209	28281536	28281918
1441	"ZNF280B"	"ZNF280B"	chr22	-	22484425	22489466	22484425	22485978	22494062	22494180
1442	"ZNF280B"	"ZNF280B"	chr22	-	120080	125123	120080	121635	129719	129837
1443	"CECR2"	"CECR2"	chr22	+	17548147	17549564	17548150	17549564	17542156	17543003
1444	"TCF19"	"TCF19"	chr6	+	31158896	31159707	31159142	31159707	31158525	31158722
1445	"TCF19"	"TCF19"	chr6	+	2462311	2463122	2462557	2463122	2461940	2462137
1446	"TCF19"	"TCF19"	chr6	+	2416928	2417739	2417174	2417739	2416557	2416754
1447	"TCF19"	"TCF19"	chr6	+	2503045	2503856	2503291	2503856	2502674	2502871
1448	"TCF19"	"TCF19"	chr6	+	2469431	2470242	2469677	2470242	2469060	2469257
1449	"TCF19"	"TCF19"	chr6	+	2418216	2419027	2418462	2419027	2417845	2418042
1450	"TCF19"	"TCF19"	chr6	+	2641324	2642135	2641570	2642135	2640953	2641150
1451	"SLC7A8"	"SLC7A8"	chr14	-	23128018	23128364	23128018	23128196	23129649	23129799
1452	"LINC00347"	"LINC00347"	chr13	+	74554612	74554760	74554656	74554760	74552842	74552903
1453	"TAF1"	"TAF1"	chrX	+	71423973	71424066	71424016	71424066	71423116	71423239
1454	"TAF1"	"TAF1"	chrX	+	71376949	71377191	71377012	71377191	71375166	71375286
1455	"NFAT5"	"NFAT5"	chr16	+	69684886	69684970	69684889	69684970	69677202	69677335
1456	"POLDIP2"	"POLDIP2"	chr17	-	28354487	28354585	28354487	28354531	28355794	28355876
1457	"PRIMPOL"	"PRIMPOL"	chr4	+	184685408	184685498	184685411	184685498	184682247	184682336
1458	"DYRK1A"	"DYRK1A"	chr21	+	37478180	37478300	37478207	37478300	37472683	37472880
1459	"MTERF2"	"MTERF2"	chr12	-	106985114	106985225	106985114	106985215	106986968	106987166
1460	"PCBP3"	"PCBP3"	chr21	+	45929916	45929995	45929919	45929995	45917587	45917629
1461	"APRT"	"APRT"	chr16	-	88809468	88809840	88809468	88809706	88810069	88810148
1462	"USP33"	"USP33"	chr1	-	77721830	77721925	77721830	77721901	77722023	77722196
1463	"VEGFA"	"VEGFA"	chr6	+	43784540	43786486	43784606	43786486	43781955	43782087
1464	"CHAMP1"	"CHAMP1"	chr13	+	114321109	114321232	114321148	114321232	114314489	114314643
1465	"CHAMP1"	"CHAMP1"	chr13	+	114323787	114327328	114323790	114327328	114321109	114321232
1466	"LINC00928"	"LINC00928"	chr15	-	89504929	89506776	89504929	89505858	89510072	89510123
1467	"LINC00928"	"LINC00928"	chr15	-	89504929	89505858	89504929	89505778	89510072	89510123
1468	"LINC00928"	"LINC00928"	chr15	-	89504929	89505858	89504929	89505607	89510072	89510123
1469	"LINC00928"	"LINC00928"	chr15	-	89504929	89506776	89504929	89505778	89510072	89510123
1470	"LINC00928"	"LINC00928"	chr15	-	89504929	89506776	89504929	89505607	89510072	89510123
1471	"LINC00928"	"LINC00928"	chr15	-	89504929	89505778	89504929	89505607	89510072	89510123
1472	"CBLL1"	"CBLL1"	chr7	+	107753410	107753511	107753413	107753511	107748879	107749047
1473	"MIEF2"	"MIEF2"	chr17	+	18263709	18265781	18263783	18265781	18263085	18263248
1474	"APOC1P1"	"APOC1P1"	chr19	+	44927609	44927930	44927794	44927930	44926802	44927033
1475	"CCPG1"	"CCPG1"	chr15	-	55355222	55360944	55355222	55356409	55365187	55365309
1476	"TLE2"	"TLE2"	chr19	-	3019282	3019466	3019282	3019463	3019698	3019773
1477	"MRVI1-AS1"	"MRVI1-AS1"	chr11	+	10599690	10599932	10599728	10599932	10594116	10594228
1478	"CIRBP"	"CIRBP"	chr19	+	1270866	1271036	1270927	1271036	1269267	1269410
1479	"DMTN"	"DMTN"	chr8	+	22066704	22066893	22066837	22066893	22059144	22059496
1480	"DMTN"	"DMTN"	chr8	+	22066704	22066893	22066837	22066893	22054816	22055007
1481	"BRD7"	"BRD7"	chr16	-	50320662	50320777	50320662	50320774	50321981	50322038
1482	"C1orf54"	"C1orf54"	chr1	+	150279639	150279741	150279642	150279741	150276521	150276632
1483	"ROBO4"	"ROBO4"	chr11	-	124896931	124897261	124896931	124897055	124897725	124897935
1484	"PPIL2"	"PPIL2"	chr22	+	21695393	21695496	21695397	21695496	21694936	21695070
1485	"GPBP1"	"GPBP1"	chr5	+	57249408	57249576	57249453	57249576	57247074	57247215
1486	"DEPDC5"	"DEPDC5"	chr22	+	31836971	31837155	31836998	31837155	31833914	31833980
1487	"C8orf59"	"C8orf59"	chr8	-	85219235	85219363	85219235	85219360	85220305	85220422
1488	"ZNF205"	"ZNF205"	chr16	+	3113348	3113487	3113416	3113487	3112561	3112682
1489	"TANC1"	"TANC1"	chr2	+	159149141	159149272	159149144	159149272	159136193	159136298
1490	"TUG1"	"TUG1"	chr22	+	30972854	30973601	30972923	30973601	30969210	30971779
1491	"SLC22A17"	"SLC22A17"	chr14	-	23348505	23348671	23348505	23348546	23349271	23349426
1492	"DUSP26"	"DUSP26"	chr8	-	33597294	33597591	33597294	33597588	33599664	33600106
1493	"LETM2"	"LETM2"	chr8	+	38394097	38394241	38394182	38394241	38392541	38392995
1494	"LETM2"	"LETM2"	chr8	+	38392541	38392995	38392612	38392995	38387949	38388030
1495	"EIF3C"	"EIF3C"	chr16	-	28400858	28400984	28400858	28400954	28401206	28401396
1496	"EIF3C"	"EIF3C"	chr16	-	28711416	28711567	28711416	28711518	28711656	28711787
1497	"RPS6KA4"	"RPS6KA4"	chr11	+	64368467	64368601	64368488	64368601	64368131	64368260
1498	"RPS6KA4"	"RPS6KA4"	chr11	+	64368485	64368601	64368488	64368601	64368131	64368260
1499	"RPS6KA4"	"RPS6KA4"	chr11	+	64368467	64368601	64368485	64368601	64368131	64368260
1500	"CATSPER2"	"CATSPER2"	chr15	-	43632716	43632934	43632716	43632928	43635359	43635416
1501	"ZDHHC6"	"ZDHHC6"	chr10	-	112443514	112443606	112443514	112443594	112445169	112445650
1502	"MTA1"	"MTA1"	chr14	+	105464415	105464567	105464462	105464567	105464031	105464147
1503	"GH2"	"GH2"	chr17	-	63881028	63881148	63881028	63881103	63881358	63881519
1504	"RNF40"	"RNF40"	chr16	+	30772088	30772190	30772091	30772190	30771832	30771973
1505	"ARMC9"	"ARMC9"	chr2	+	231206197	231206289	231206199	231206289	231198545	231198698
1506	"DEFB123"	"DEFB123"	chr20	+	31449962	31450257	31450028	31450257	31440518	31440756
1507	"NOLC1"	"NOLC1"	chr10	+	102157185	102157328	102157188	102157328	102157018	102157074
1508	"SLC25A39"	"SLC25A39"	chr17	-	44322418	44322552	44322418	44322528	44322807	44322852
1509	"CFLAR"	"CFLAR"	chr2	+	201162995	201172688	201163834	201172688	201160431	201160942
1510	"CYP3A4"	"CYP3A4"	chr7	-	99767130	99767258	99767130	99767255	99768353	99768502
1511	"RGS3"	"RGS3"	chr9	+	113482952	113483117	113483058	113483117	113479490	113479541
1512	"GLT8D1"	"GLT8D1"	chr3	-	52704723	52704952	52704723	52704948	52705446	52706083
1513	"LOC101928710"	"LOC101928710"	chr17	-	78617383	78619044	78617383	78617626	78624191	78624315
1514	"DMRT2"	"DMRT2"	chr9	+	1055721	1057554	1056215	1057554	1053721	1053824
1515	"TCAIM"	"TCAIM"	chr3	+	44367455	44367708	44367531	44367708	44361364	44361518
1516	"ZMIZ2"	"ZMIZ2"	chr7	+	44756946	44757149	44757042	44757149	44756424	44756539
1517	"ALPK1"	"ALPK1"	chr4	+	112377677	112377898	112377729	112377898	112315800	112315852
1518	"FAM133A"	"FAM133A"	chrX	+	93674680	93674752	93674700	93674752	93674012	93674274
1519	"ANGPT2"	"ANGPT2"	chr8	-	6519863	6519994	6519863	6519991	6521177	6521410
1520	"TRIP12"	"TRIP12"	chr2	-	229805729	229805883	229805729	229805802	229807707	229807864
1521	"TRIP12"	"TRIP12"	chr2	-	229830755	229830839	229830755	229830821	229836847	229836984
1522	"IL18R1"	"IL18R1"	chr2	+	102390055	102390217	102390058	102390217	102386860	102387000
1523	"CEP70"	"CEP70"	chr3	-	138572858	138572932	138572858	138572914	138591853	138591956
1524	"TRMT10B"	"TRMT10B"	chr9	+	37777600	37778972	37777627	37778972	37776281	37776405
1525	"TRMT10B"	"TRMT10B"	chr9	+	37769940	37770019	37769944	37770019	37763628	37763753
1526	"TRMT10B"	"TRMT10B"	chr9	+	37768075	37768228	37768086	37768228	37761902	37762117
1527	"PMEL"	"PMEL"	chr12	-	55955273	55955382	55955273	55955361	55955463	55955669
1528	"ADAMTS13"	"ADAMTS13"	chr9	+	133429938	133430101	133430031	133430101	133428633	133428771
1529	"ZMYND11"	"ZMYND11"	chr10	+	240055	240111	240058	240111	239437	239525
1530	"NANOG"	"NANOG"	chr12	+	7794678	7796061	7794726	7796061	7794456	7794543
1531	"CLCC1"	"CLCC1"	chr1	-	108943835	108944057	108943835	108943907	108947610	108947718
1532	"CLCC1"	"CLCC1"	chr1	-	108950308	108950448	108950308	108950438	108963360	108963499
1533	"EPS8L3"	"EPS8L3"	chr1	-	109751994	109752193	109751994	109752103	109752685	109752720
1534	"EPS8L3"	"EPS8L3"	chr1	-	109758523	109758666	109758523	109758663	109759061	109759117
1535	"PTCRA"	"PTCRA"	chr6	+	42925215	42925837	42925260	42925837	42924228	42924273
1536	"RCHY1"	"RCHY1"	chr4	-	75490580	75490701	75490580	75490699	75491610	75491637
1537	"RCHY1"	"RCHY1"	chr4	-	75490580	75490699	75490580	75490663	75491610	75491637
1538	"RCHY1"	"RCHY1"	chr4	-	75490580	75490701	75490580	75490663	75491610	75491637
1539	"UBE2D3"	"UBE2D3"	chr4	-	102826484	102826844	102826484	102826636	102827591	102827948
1540	"DNAJC4"	"DNAJC4"	chr11	+	64232700	64232865	64232703	64232865	64232429	64232614
1541	"NTRK2"	"NTRK2"	chr9	+	84727653	84727959	84727692	84727959	84724223	84724356
1542	"DUS4L"	"DUS4L"	chr7	+	107576365	107576592	107576408	107576592	107575187	107575310
1543	"PCNX"	"PCNX"	chr14	+	71012984	71013202	71012999	71013202	71011491	71011549
1544	"PIK3R6"	"PIK3R6"	chr17	-	8836546	8836716	8836546	8836616	8836790	8836923
1545	"LINC01315"	"LINC01315"	chr22	-	42364399	42365144	42364399	42364725	42368714	42369208
1546	"WDR46"	"WDR46"	chr6	-	4724739	4724949	4724739	4724787	4725037	4725463
1547	"WDR46"	"WDR46"	chr6	-	33288803	33289013	33288803	33288851	33289101	33289527
1548	"WDR46"	"WDR46"	chr6	-	4532321	4532531	4532321	4532369	4532619	4533045
1549	"WDR46"	"WDR46"	chr6	-	4483227	4483437	4483227	4483275	4483525	4483951
1550	"WDR46"	"WDR46"	chr6	-	4700288	4700498	4700288	4700336	4700586	4701012
1551	"ESRRG"	"ESRRG"	chr1	-	216564218	216564401	216564218	216564380	216567987	216568098
1552	"TGFA"	"TGFA"	chr2	-	70465615	70465736	70465615	70465733	70514858	70514912
1553	"DNMT3L"	"DNMT3L"	chr21	-	44246338	44246565	44246338	44246562	44249025	44249111
1554	"TTYH1"	"TTYH1"	chr19	+	342611	342695	342614	342695	342351	342397
1555	"TTYH1"	"TTYH1"	chr19	+	54436087	54436171	54436090	54436171	54435827	54435873
1556	"TTYH1"	"TTYH1"	chr19	+	340775	340859	340778	340859	340515	340561
1557	"TTYH1"	"TTYH1"	chr19	+	418381	418465	418384	418465	418121	418167
1558	"AP3S2"	"AP3S2"	chr15	-	89889048	89889140	89889048	89889136	89893880	89894385
1559	"MGRN1"	"MGRN1"	chr16	+	4686258	4690974	4688795	4690974	4683842	4683932
1560	"LYSMD3"	"LYSMD3"	chr5	-	90515625	90519484	90515625	90519425	90525034	90525300
1561	"SLC14A1"	"SLC14A1"	chr18	+	45727260	45727418	45727331	45727418	45724949	45725013
1562	"EXOSC2"	"EXOSC2"	chr9	+	130701558	130702310	130702142	130702310	130699328	130699394
1563	"SRSF11"	"SRSF11"	chr1	+	70250607	70252018	70250610	70252018	70250364	70250503
1564	"SRSF11"	"SRSF11"	chr1	+	70221611	70221839	70221614	70221839	70205681	70205780
1565	"HDAC11"	"HDAC11"	chr3	+	13496735	13496852	13496804	13496852	13483463	13483564
1566	"MSTO1"	"MSTO1"	chr1	+	155614058	155614967	155614061	155614967	155613656	155613733
1567	"MSTO1"	"MSTO1"	chr1	+	155613424	155613566	155613461	155613566	155613048	155613233
1568	"MSTO1"	"MSTO1"	chr1	+	155614058	155614967	155614061	155614967	155613656	155613766
1569	"MSTO1"	"MSTO1"	chr1	+	155611426	155611603	155611548	155611603	155611215	155611291
1570	"RANBP1"	"RANBP1"	chr22	+	20126951	20127357	20126954	20127357	20126302	20126368
1571	"CD300LF"	"CD300LF"	chr17	-	74703034	74703143	74703034	74703098	74704477	74704816
1572	"IL34"	"IL34"	chr16	+	70656959	70657121	70656962	70657121	70656601	70656679
1573	"JADE2"	"JADE2"	chr5	+	134578493	134583230	134578496	134583230	134573644	134573762
1574	"MMP19"	"MMP19"	chr12	-	55841105	55841236	55841105	55841207	55842352	55842438
1575	"KLHDC9"	"KLHDC9"	chr1	+	161099578	161099796	161099597	161099796	161099345	161099505
1576	"SLC44A3"	"SLC44A3"	chr1	+	94867330	94867417	94867333	94867417	94864742	94864899
1577	"TEPP"	"TEPP"	chr16	+	57985400	57985546	57985481	57985546	57985205	57985267
1578	"VAMP1"	"VAMP1"	chr12	-	6462237	6464486	6462237	6462969	6464889	6464941
1579	"VAMP1"	"VAMP1"	chr12	-	6462237	6464486	6462237	6462842	6464889	6464941
1580	"VAMP1"	"VAMP1"	chr12	-	6462237	6462969	6462237	6462842	6464889	6464941
1581	"C2CD2L"	"C2CD2L"	chr11	+	119113851	119113988	119113854	119113988	119113610	119113712
1582	"E2F6"	"E2F6"	chr2	-	11453581	11453798	11453581	11453722	11457178	11457233
1583	"LINC01503"	"LINC01503"	chr9	+	129341735	129342043	129341831	129342043	129338791	129338917
1584	"ZCWPW1"	"ZCWPW1"	chr7	-	100415974	100416097	100415974	100416094	100416304	100416456
1585	"RAB34"	"RAB34"	chr17	-	28715992	28716061	28715992	28716058	28717212	28717291
1586	"RAB34"	"RAB34"	chr17	-	28717212	28717425	28717212	28717291	28718121	28718268
1587	"RAB34"	"RAB34"	chr17	-	28715992	28716061	28715992	28716058	28716902	28716994
1588	"BBS4"	"BBS4"	chr15	+	72722788	72722847	72722793	72722847	72716777	72716850
1589	"ZNF559"	"ZNF559"	chr19	+	9341616	9343845	9341694	9343845	9341101	9341184
1590	"TLX1"	"TLX1"	chr10	+	101136667	101137789	101136690	101137789	101134174	101134376
1591	"ESYT1"	"ESYT1"	chr12	+	56134079	56134181	56134109	56134181	56133780	56133873
1592	"CEP97"	"CEP97"	chr3	+	101757633	101758423	101757810	101758423	101757062	101757196
1593	"BRCA1"	"BRCA1"	chr17	-	43076487	43076614	43076487	43076611	43082403	43082575
1594	"BRCA1"	"BRCA1"	chr17	-	43099774	43099880	43099774	43099877	43104121	43104261
1595	"SYT1"	"SYT1"	chr12	+	79292007	79292130	79292016	79292130	79285786	79285971
1596	"CELF5"	"CELF5"	chr19	+	3282351	3282498	3282426	3282498	3282125	3282267
1597	"CELF5"	"CELF5"	chr19	+	3290230	3290374	3290271	3290374	3285941	3286025
1598	"AGL"	"AGL"	chr1	+	99850974	99851124	99851034	99851124	99850488	99850618
1599	"CRNKL1"	"CRNKL1"	chr20	-	20052291	20052758	20052291	20052722	20055947	20056046
1600	"DBNL"	"DBNL"	chr7	+	44058428	44058480	44058431	44058480	44058128	44058280
1601	"DBNL"	"DBNL"	chr7	+	44058877	44058983	44058901	44058983	44058428	44058480
1602	"SLFNL1"	"SLFNL1"	chr1	-	41017634	41018156	41017634	41017979	41020225	41020778
1603	"ABLIM3"	"ABLIM3"	chr5	+	149258290	149260438	149259545	149260438	149252756	149252837
1604	"RTN3"	"RTN3"	chr11	+	63718701	63721032	63718980	63721032	63681449	63681778
1605	"POU1F1"	"POU1F1"	chr3	-	87273346	87273496	87273346	87273418	87276320	87276587
1606	"FCRL6"	"FCRL6"	chr1	+	159815535	159816257	159815540	159816257	159815427	159815459
1607	"CEP295NL"	"CEP295NL"	chr17	-	78890579	78892520	78890579	78892459	78901784	78901926
1608	"RPL32"	"RPL32"	chr3	-	12840141	12840341	12840141	12840242	12841493	12841582
1609	"CALD1"	"CALD1"	chr7	+	134958208	134958290	134958211	134958290	134958068	134958112
1610	"LOC101927196"	"LOC101927196"	chr2	-	185736061	185736137	185736061	185736132	185738569	185738719
1611	"IL17RE"	"IL17RE"	chr3	+	9914401	9914599	9914547	9914599	9913955	9914024
1612	"IL17RE"	"IL17RE"	chr3	+	9914401	9914599	9914474	9914599	9913955	9914024
1613	"IL17RE"	"IL17RE"	chr3	+	9914474	9914599	9914547	9914599	9913955	9914024
1614	"USH1G"	"USH1G"	chr17	-	74919453	74920671	74919453	74920618	74922909	74923263
1615	"GNAT1"	"GNAT1"	chr3	+	50195267	50197696	50196401	50197696	50194764	50194956
1616	"TNFSF13"	"TNFSF13"	chr17	+	7559847	7559893	7559850	7559893	7558291	7559297
1617	"RTBDN"	"RTBDN"	chr19	-	12829810	12829997	12829810	12829985	12834488	12834576
1618	"RTBDN"	"RTBDN"	chr19	-	12829810	12829997	12829810	12829985	12830611	12830675
1619	"RTBDN"	"RTBDN"	chr19	-	12828868	12828953	12828868	12828935	12829810	12829997
1620	"RTBDN"	"RTBDN"	chr19	-	12825476	12826666	12825476	12825933	12826774	12826871
1621	"SLC1A7"	"SLC1A7"	chr1	-	53090611	53090806	53090611	53090778	53092553	53092787
1622	"SLC1A7"	"SLC1A7"	chr1	-	53090611	53090983	53090611	53090806	53092553	53092787
1623	"SLC1A7"	"SLC1A7"	chr1	-	53090611	53090983	53090611	53090778	53092553	53092787
1624	"SLC1A7"	"SLC1A7"	chr1	-	53087178	53088246	53087178	53088227	53088876	53088979
1625	"KCTD21-AS1"	"KCTD21-AS1"	chr11	+	78173399	78173977	78173819	78173977	78148976	78149093
1626	"LOC100506207"	"LOC100506207"	chr6	+	8437939	8438031	8437962	8438031	8435622	8436178
1627	"ITGB2"	"ITGB2"	chr21	-	44910283	44910415	44910283	44910372	44910724	44910785
1628	"LINC01233"	"LINC01233"	chr19	+	22533170	22533494	22533215	22533494	22532625	22532914
1629	"IL4R"	"IL4R"	chr16	+	27352539	27352696	27352544	27352696	27346466	27346618
1630	"CSMD2"	"CSMD2"	chr1	-	33567592	33567841	33567592	33567766	33569373	33569547
1631	"DNAJC10"	"DNAJC10"	chr2	+	182739544	182740388	182740298	182740388	182736248	182736386
1632	"PPP1R3F"	"PPP1R3F"	chrX	+	49281980	49282063	49281983	49282063	49281405	49281461
1633	"SHH"	"SHH"	chr7	-	155800457	155800667	155800457	155800597	155806295	155806557
1634	"ECM2"	"ECM2"	chr9	-	92514630	92515203	92514630	92515137	92517686	92517875
1635	"SEC16A"	"SEC16A"	chr9	-	136446854	136447015	136446854	136446949	136447226	136447364
1636	"SAFB"	"SAFB"	chr19	+	5667346	5667450	5667352	5667450	5667045	5667164
1637	"SAFB"	"SAFB"	chr19	+	5661517	5661808	5661520	5661808	5657240	5657347
1638	"PJA1"	"PJA1"	chrX	-	69160737	69163466	69160737	69163140	69165371	69165522
1639	"SLC35G1"	"SLC35G1"	chr10	+	93898570	93898751	93898573	93898751	93893972	93894211
1640	"FCRLB"	"FCRLB"	chr1	+	161726806	161726993	161726847	161726993	161725820	161726087
1641	"FCRLB"	"FCRLB"	chr1	+	161726702	161726993	161726806	161726993	161725820	161726087
1642	"FCRLB"	"FCRLB"	chr1	+	161726702	161726993	161726847	161726993	161725820	161726087
1643	"MELK"	"MELK"	chr9	+	36607574	36607673	36607578	36607673	36599393	36599486
1644	"CCNT2"	"CCNT2"	chr2	+	134953229	134959345	134954480	134959345	134952640	134952711
1645	"CHD1L"	"CHD1L"	chr1	+	147254869	147254976	147254897	147254976	147252622	147252735
1646	"OAZ1"	"OAZ1"	chr19	+	2271384	2271530	2271390	2271530	2269485	2269744
1647	"MGST1"	"MGST1"	chr12	+	16354230	16354378	16354237	16354378	16347642	16347710
1648	"HDAC9"	"HDAC9"	chr7	+	18590335	18590486	18590344	18590486	18585280	18585522
1649	"CEACAM7"	"CEACAM7"	chr19	-	41673306	41674759	41673306	41674739	41677375	41677503
1650	"C6orf25"	"C6orf25"	chr6	+	3066620	3066719	3066639	3066719	3065513	3065861
1651	"C6orf25"	"C6orf25"	chr6	+	2972507	2972606	2972526	2972606	2972348	2972389
1652	"C6orf25"	"C6orf25"	chr6	+	3202033	3202132	3202052	3202132	3201874	3201915
1653	"C6orf25"	"C6orf25"	chr6	+	31724745	31724844	31724764	31724844	31723638	31723986
1654	"C6orf25"	"C6orf25"	chr6	+	3202033	3202132	3202052	3202132	3200926	3201274
1655	"C6orf25"	"C6orf25"	chr6	+	3066620	3066719	3066639	3066719	3066461	3066502
1656	"C6orf25"	"C6orf25"	chr6	+	3029791	3029890	3029810	3029890	3029632	3029673
1657	"C6orf25"	"C6orf25"	chr6	+	2972507	2972606	2972526	2972606	2971400	2971748
1658	"C6orf25"	"C6orf25"	chr6	+	3024041	3024140	3024060	3024140	3022934	3023282
1659	"C6orf25"	"C6orf25"	chr6	+	2980556	2980655	2980575	2980655	2979449	2979797
1660	"C6orf25"	"C6orf25"	chr6	+	3024041	3024140	3024060	3024140	3023882	3023923
1661	"C6orf25"	"C6orf25"	chr6	+	3029791	3029890	3029810	3029890	3028684	3029032
1662	"C6orf25"	"C6orf25"	chr6	+	31724745	31724844	31724764	31724844	31724586	31724627
1663	"C6orf25"	"C6orf25"	chr6	+	2980556	2980655	2980575	2980655	2980397	2980438
1664	"TMEM107"	"TMEM107"	chr17	-	8175756	8175875	8175756	8175857	8175958	8176026
1665	"FAM71E1"	"FAM71E1"	chr19	-	50475324	50475503	50475324	50475455	50475832	50475933
1666	"ASZ1"	"ASZ1"	chr7	-	117367351	117367465	117367351	117367438	117368611	117368717
1667	"MAGI3"	"MAGI3"	chr1	+	113682211	113685923	113682896	113685923	113681197	113681336
1668	"MCM8"	"MCM8"	chr20	+	5967829	5968025	5967877	5968025	5967435	5967587
1669	"ASCC2"	"ASCC2"	chr22	-	29822334	29822464	29822334	29822395	29825086	29825257
